,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
470,"['pokemongo', 'bot', 'python', 'pokemon', 'script', 'automation', 'mqtt', 'pokemongof', 'pokemongo-bot', 'pokestops', 'slack', 'telegram', 'docker']",PokemonGoF/PokemonGo-Bot,15901,607,Core-Periphery,True,34.8,34.8,30.939,5.4,7.9,3.8173699767310234,1.31,0.07,0.49,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 48.706896551724135(+0.4870689655172413)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 80.17241379310344(+0.19827586206896555)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 44.827586206896555(+0.5517241379310345)', 'propagation_cost': 'propagation_cost percentile: 93.96551724137932(+0.06034482758620683)', 'core_size': 'core_size percentile: 99.13793103448276(+0.008620689655172384)'}",LOC,116
471,"['kafka-streams', 'kafka', 'python', 'asyncio', 'distributed-systems', 'stream-processing']",robinhood/faust,39886,1083,Core-Periphery,True,25.4,61.8,19.392,8.3,5.6,2.7152384295241436,1.5,0.39,0.28,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 27.528089887640448(+0.2752808988764045)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.76404494382022(+0.11235955056179776)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.089887640449437(+0.7191011235955057)', 'propagation_cost': 'propagation_cost percentile: 73.03370786516854(+0.2696629213483146)', 'core_size': 'core_size percentile: 87.64044943820225(+0.12359550561797747)'}",LOC,89
474,"['artificial-intelligence', 'machine-learning', 'prediction', 'image-prediction', 'python', 'python3', 'offline-capable', 'imageai', 'artificial-neural-networks', 'algorithm', 'image-recognition', 'object-detection', 'squeezenet', 'densenet', 'video', 'inceptionv3', 'detection', 'gpu', 'ai-practice-recommendations']",OlafenwaMoses/ImageAI,9275,2764,Hierarchical,False,2.6,10.3,10.687000000000001,0.0,4.9,29.800539083557954,2.37,1.34,0.18,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 18.4(+0.184)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.8(+0.8320000000000001)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 98.4(+0.015999999999999945)', 'propagation_cost': 'propagation_cost percentile: 33.6(+0.664)', 'core_size': 'core_size percentile: 32.4(+0.6759999999999999)'}",LOC,125
475,"['ai', 'open-source', 'nlp', 'voice-assistant', 'python', 'linux', 'raspberry-pi', 'skills', 'fedora', 'arch', 'oss', 'natural-language-processing', 'natural-language', 'voice-as-an-interface', 'artificial-intelligence', 'personal-assistant']",MycroftAI/mycroft-core,30885,2499,Core-Periphery,True,9.5,16.6,21.88,4.7,7.9,8.091306459446333,1.68,0.54,0.56,0.58,"{'useful_comment_density': 'useful_comment_density percentile: 56.074766355140184(+0.5607476635514018)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 77.10280373831776(+0.2289719626168224)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 64.48598130841121(+0.3551401869158879)', 'propagation_cost': 'propagation_cost percentile: 80.37383177570094(+0.19626168224299065)', 'core_size': 'core_size percentile: 65.42056074766356(+0.3457943925233644)'}",LOC,107
477,[],django-crispy-forms/django-crispy-forms,3735,76,Core-Periphery,True,21.9,31.2,21.191,0.0,9.4,2.034805890227577,2.16,0.34,0.59,1.23,"{'useful_comment_density': 'useful_comment_density percentile: 59.2436974789916(+0.592436974789916)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.51260504201681(+0.6848739495798318)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.378151260504204(+0.5462184873949579)', 'propagation_cost': 'propagation_cost percentile: 69.74789915966386(+0.3025210084033614)', 'core_size': 'core_size percentile: 95.7983193277311(+0.042016806722689065)'}",LOC,119
478,"['postgresql', 'python', 'python-3', 'asyncio', 'async-python', 'async-programming', 'high-performance', 'database-driver']",MagicStack/asyncpg,10488,260,Hierarchical,False,0.0,42.0,6.44,8.0,6.2,2.479023646071701,2.74,1.74,0.34,0.66,"{'useful_comment_density': 'useful_comment_density percentile: 33.587786259541986(+0.33587786259541985)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 93.12977099236642(+0.06870229007633583)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 40.458015267175576(+0.5954198473282443)', 'propagation_cost': 'propagation_cost percentile: 19.083969465648856(+0.8091603053435114)', 'core_size': 'core_size percentile: 6.488549618320611(+0.935114503816794)'}",LOC,131
480,[],spesmilo/electrum,53240,2578,Core-Periphery,True,30.5,43.5,31.959,14.8,6.3,4.842223891810669,0.99,0.14,0.31,0.54,"{'useful_comment_density': 'useful_comment_density percentile: 31.08108108108108(+0.3108108108108108)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.945945945945944(+0.5405405405405406)', 'propagation_cost': 'propagation_cost percentile: 91.89189189189189(+0.08108108108108113)', 'core_size': 'core_size percentile: 94.5945945945946(+0.054054054054054036)'}",LOC,74
491,"['youtube-dl', 'python', 'wxpython', 'gui', 'cross-platform', 'youtube-dlg', 'downloader', 'video', 'video-downloader', 'linux', 'windows', 'youtube-dl-gui', 'pypi', 'youtube']",MrS0m30n3/youtube-dl-gui,4519,174,Core-Periphery,True,12.5,16.7,30.555999999999997,4.2,8.3,3.8504093826067716,1.31,0.24,0.46,0.61,"{'useful_comment_density': 'useful_comment_density percentile: 46.21848739495798(+0.4621848739495798)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 78.99159663865547(+0.21008403361344535)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.50420168067227(+0.39495798319327735)', 'propagation_cost': 'propagation_cost percentile: 89.91596638655462(+0.10084033613445385)', 'core_size': 'core_size percentile: 86.5546218487395(+0.13445378151260498)'}",LOC,119
492,[],jazzband/pip-tools,3885,130,Core-Periphery,True,19.0,23.8,26.871,0.0,8.7,3.346203346203346,1.77,0.2,0.5,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 50.0(+0.5)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.672268907563026(+0.6932773109243697)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.18487394957983(+0.37815126050420167)', 'propagation_cost': 'propagation_cost percentile: 84.87394957983193(+0.1512605042016807)', 'core_size': 'core_size percentile: 94.95798319327731(+0.05042016806722685)'}",LOC,119
482,"['aria2', 'qt5', 'pyqt5', 'python3', 'gui', 'download-manager', 'macosx', 'linux', 'windows', 'gnu-linux', 'wiki', 'python', 'bsd', 'freebsd', 'openbsd', 'youtube-dl', 'youtube']",persepolisdm/persepolis,36640,1916,Borderline Core-Periphery,True,5.7,45.3,13.991,1.9,8.2,5.229257641921397,2.54,0.88,0.56,1.1,"{'useful_comment_density': 'useful_comment_density percentile: 56.5(+0.565)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.5(+0.545)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.0(+0.55)', 'propagation_cost': 'propagation_cost percentile: 60.0(+0.4)', 'core_size': 'core_size percentile: 52.0(+0.48)'}",LOC,100
483,[],longld/peda,5759,20,Core-Periphery,True,28.6,42.9,42.857,14.3,9.1,0.34728251432540375,1.57,0.05,0.61,0.91,"{'useful_comment_density': 'useful_comment_density percentile: 60.8(+0.608)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.8(+0.03200000000000003)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.0(+0.88)', 'propagation_cost': 'propagation_cost percentile: 97.6(+0.024000000000000056)', 'core_size': 'core_size percentile: 97.6(+0.024000000000000056)'}",LOC,125
485,[],qiyeboy/IPProxyPool,1458,198,Core-Periphery,True,9.7,54.8,12.591,0.0,10.8,13.580246913580247,2.12,0.92,0.59,0.61,"{'useful_comment_density': 'useful_comment_density percentile: 59.183673469387756(+0.5918367346938775)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.93877551020408(+0.5306122448979592)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.83673469387755(+0.08163265306122454)', 'propagation_cost': 'propagation_cost percentile: 24.489795918367346(+0.7551020408163265)', 'core_size': 'core_size percentile: 83.6734693877551(+0.16326530612244894)'}",LOC,49
488,[],CouchPotato/CouchPotatoServer,109810,4001,Hierarchical,False,2.1,19.1,5.516,3.3,10.1,3.643566159730444,3.06,1.52,0.64,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 64.28571428571429(+0.6428571428571429)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.142857142857146(+0.42857142857142855)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.38095238095238(+0.4761904761904762)', 'propagation_cost': 'propagation_cost percentile: 21.428571428571427(+0.7857142857142857)', 'core_size': 'core_size percentile: 26.19047619047619(+0.7380952380952381)'}",LOC,42
489,"['python', 'ssh', 'sshconfig']",emre/storm,1205,0,Hierarchical,False,0.0,61.5,21.302,0.0,15.2,0.0,3.2,1.12,0.69,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 68.75(+0.6875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.4375(+0.515625)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.5(+0.875)', 'propagation_cost': 'propagation_cost percentile: 56.25(+0.4375)', 'core_size': 'core_size percentile: 31.25(+0.6875)'}",LOC,32
494,[],vinayak-mehta/tablib,4200,2340,Core-Periphery,True,7.5,20.0,15.625,5.0,13.5,55.714285714285715,1.72,0.79,0.76,0.17,"{'useful_comment_density': 'useful_comment_density percentile: 75.60975609756098(+0.7560975609756098)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 82.92682926829268(+0.1707317073170732)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 49.59349593495935(+0.5040650406504065)', 'core_size': 'core_size percentile: 71.54471544715447(+0.2845528455284553)'}",LOC,123
495,"['push-notifications', 'notifications', 'linux', 'windows', 'macos', 'bash', 'zsh']",dschep/ntfy,2092,22,Multi-Core,False,4.9,53.7,8.685,0.0,9.1,1.0516252390057361,3.29,1.46,0.53,1.3,"{'useful_comment_density': 'useful_comment_density percentile: 52.56410256410256(+0.5256410256410257)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.38461538461539(+0.5961538461538461)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 29.487179487179485(+0.7051282051282051)', 'propagation_cost': 'propagation_cost percentile: 11.538461538461538(+0.8846153846153847)', 'core_size': 'core_size percentile: 42.30769230769231(+0.576923076923077)'}",LOC,78
496,"['python', 'twisted', 'async', 'async-python', 'network', 'event-driven', 'http', 'irc', 'dns', 'xmpp', 'imap', 'smtp', 'tls', 'ssl']",twisted/twisted,188760,3760,Hierarchical,False,3.6,52.1,8.125,9.2,6.5,1.9919474464929012,2.48,1.22,0.3,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 29.62962962962963(+0.2962962962962963)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.88888888888889(+0.11111111111111115)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.814814814814815(+0.8518518518518519)', 'propagation_cost': 'propagation_cost percentile: 40.74074074074074(+0.5925925925925926)', 'core_size': 'core_size percentile: 37.03703703703704(+0.6296296296296297)'}",LOC,27
497,"['python', 'visualization', 'profiler', 'developer-tools', 'd3', 'javascript', 'cpu-flame-graph', 'stats']",nvdv/vprof,1837,232,Hierarchical,False,0.0,34.6,4.882,0.0,2.9,12.629286880783885,2.49,1.73,0.09,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 8.695652173913043(+0.08695652173913043)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.7536231884058(+0.572463768115942)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.85507246376811(+0.1014492753623189)', 'propagation_cost': 'propagation_cost percentile: 4.3478260869565215(+0.9565217391304348)', 'core_size': 'core_size percentile: 22.463768115942027(+0.7753623188405797)'}",LOC,69
498,"['python', 'datetime', 'date', 'time', 'python3', 'timezones']",sdispater/pendulum,13728,1226,Core-Periphery,True,11.0,50.3,6.274,0.6,4.1,8.93065268065268,2.06,1.0,0.14,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 13.596491228070175(+0.13596491228070173)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.771929824561404(+0.662280701754386)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.56140350877193(+0.25438596491228066)', 'propagation_cost': 'propagation_cost percentile: 22.80701754385965(+0.7719298245614036)', 'core_size': 'core_size percentile: 77.19298245614036(+0.22807017543859642)'}",LOC,114
501,"['qqbot', 'smartqq', 'webqq', 'python', 'chatbot', 'chat', 'qq']",pandolia/qqbot,4081,210,Hierarchical,False,0.0,31.0,19.558,0.0,8.3,5.145797598627787,2.58,1.21,0.44,0.93,"{'useful_comment_density': 'useful_comment_density percentile: 43.80165289256198(+0.4380165289256198)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.165289256198346(+0.6983471074380165)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.85950413223141(+0.23140495867768593)', 'propagation_cost': 'propagation_cost percentile: 65.2892561983471(+0.34710743801652894)', 'core_size': 'core_size percentile: 13.636363636363637(+0.8636363636363636)'}",LOC,121
505,[],nylas/sync-engine,48793,4371,Core-Periphery,True,6.3,53.2,9.93,0.3,8.9,8.958252208308568,2.81,1.09,0.63,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 63.29113924050633(+0.6329113924050633)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 10.759493670886076(+0.8924050632911392)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 79.74683544303798(+0.2025316455696202)', 'propagation_cost': 'propagation_cost percentile: 40.50632911392405(+0.5949367088607594)', 'core_size': 'core_size percentile: 50.63291139240506(+0.4936708860759494)'}",LOC,79
508,"['impacket', 'smb', 'python', 'netbios', 'msrpc', 'wmi', 'dcerpc', 'dcom', 'pass-the-hash', 'kerberos']",SecureAuthCorp/impacket,103942,9836,Borderline Core-Periphery,True,4.4,54.4,6.421,11.7,9.7,9.462969733120394,2.02,1.19,0.57,0.26,"{'useful_comment_density': 'useful_comment_density percentile: 57.4468085106383(+0.574468085106383)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 97.87234042553192(+0.021276595744680833)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.59574468085107(+0.2340425531914893)', 'propagation_cost': 'propagation_cost percentile: 34.04255319148936(+0.6595744680851063)', 'core_size': 'core_size percentile: 46.808510638297875(+0.5319148936170213)'}",LOC,47
509,"['cuda', 'cudnn', 'cublas', 'cusolver', 'nccl', 'python', 'numpy', 'cupy', 'curand', 'cusparse', 'gpu', 'cutensor', 'scipy', 'nvtx', 'nvrtc']",cupy/cupy,35889,2109,Core-Periphery,True,6.0,63.1,8.109,0.9,7.3,5.876452394884226,2.82,1.12,0.49,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 49.01960784313726(+0.4901960784313726)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.901960784313726(+0.7009803921568627)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.01960784313726(+0.5098039215686274)', 'propagation_cost': 'propagation_cost percentile: 32.35294117647059(+0.6764705882352942)', 'core_size': 'core_size percentile: 55.88235294117647(+0.4411764705882353)'}",LOC,102
510,"['data-science', 'machine-learning', 'reproducibility', 'data-version-control', 'git', 'developer-tools', 'dvc', 'collaboration', 'ai', 'python']",iterative/dvc,19342,302,Core-Periphery,True,21.9,32.8,30.055999999999997,2.0,3.5,1.5613690414641712,1.5,0.23,0.09,1.18,"{'useful_comment_density': 'useful_comment_density percentile: 9.051724137931034(+0.09051724137931033)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.03448275862069(+0.4396551724137931)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.862068965517242(+0.7413793103448276)', 'propagation_cost': 'propagation_cost percentile: 90.51724137931035(+0.09482758620689652)', 'core_size': 'core_size percentile: 86.20689655172414(+0.13793103448275856)'}",LOC,116
513,"['recommender', 'systems', 'recommendation', 'svd', 'matrix', 'factorization']",NicolasHug/Surprise,3731,86,Borderline Core-Periphery,True,4.5,31.3,21.875999999999998,0.0,17.2,2.3050120611096223,2.94,0.88,0.87,1.19,"{'useful_comment_density': 'useful_comment_density percentile: 87.39495798319328(+0.8739495798319328)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.51260504201681(+0.6848739495798318)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.57983193277311(+0.5042016806722689)', 'propagation_cost': 'propagation_cost percentile: 70.58823529411765(+0.2941176470588235)', 'core_size': 'core_size percentile: 41.596638655462186(+0.5840336134453782)'}",LOC,119
514,"['quant', 'python', 'backtest', 'finance', 'ricequant', 'ta-lib', 'rqalpha', 'trading', 'stock', 'futures']",ricequant/rqalpha,12046,887,Borderline Core-Periphery,True,4.8,32.1,10.464,1.1,5.9,7.363440146106591,2.27,1.1,0.31,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 31.2(+0.312)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.2(+0.568)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.4(+0.29599999999999993)', 'propagation_cost': 'propagation_cost percentile: 34.4(+0.6559999999999999)', 'core_size': 'core_size percentile: 55.2(+0.44799999999999995)'}",LOC,125
515,"['python', 'stackstorm', 'devops', 'deployment', 'cicd', 'automation', 'auto-remediation', 'st2', 'workflows', 'chatops', 'ifttt']",StackStorm/st2,99155,10549,Hierarchical,False,1.4,50.0,6.245,0.8,7.1,10.638898693963995,2.98,1.52,0.46,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 46.0(+0.46)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.0(+0.82)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.0(+0.18)', 'propagation_cost': 'propagation_cost percentile: 28.0(+0.72)', 'core_size': 'core_size percentile: 20.0(+0.8)'}",LOC,50
516,[],xonsh/xonsh,46228,4068,Hierarchical,False,2.9,51.9,5.824,2.2,9.4,8.799861555767068,2.92,1.47,0.68,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 67.94871794871794(+0.6794871794871794)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.43589743589744(+0.5256410256410257)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.64102564102564(+0.24358974358974364)', 'propagation_cost': 'propagation_cost percentile: 20.512820512820515(+0.7948717948717949)', 'core_size': 'core_size percentile: 32.05128205128205(+0.6794871794871795)'}",LOC,78
518,"['bot', 'nlp', 'chatbot', 'dialogue-systems', 'question-answering', 'chitchat', 'slot-filling', 'intent-classification', 'entity-extraction', 'named-entity-recognition', 'keras', 'tensorflow', 'deep-learning', 'deep-neural-networks', 'intent-detection', 'dialogue-agents', 'dialogue-manager', 'artificial-intelligence', 'ai', 'nlp-machine-learning']",deepmipt/DeepPavlov,22310,1237,Hierarchical,False,0.7,50.2,3.488,2.3,4.5,5.544598834603317,2.92,1.83,0.17,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 16.666666666666668(+0.16666666666666669)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.01851851851852(+0.4398148148148148)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 51.851851851851855(+0.48148148148148145)', 'propagation_cost': 'propagation_cost percentile: 12.037037037037036(+0.8796296296296297)', 'core_size': 'core_size percentile: 4.62962962962963(+0.9537037037037037)'}",LOC,108
522,[],prompt-toolkit/ptpython,2616,20,Core-Periphery,True,7.1,7.1,25.51,0.0,13.8,0.764525993883792,2.72,0.58,0.79,1.35,"{'useful_comment_density': 'useful_comment_density percentile: 78.88888888888889(+0.7888888888888889)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.22222222222222(+0.6277777777777778)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.77777777777778(+0.7222222222222223)', 'propagation_cost': 'propagation_cost percentile: 78.88888888888889(+0.21111111111111114)', 'core_size': 'core_size percentile: 62.77777777777778(+0.37222222222222223)'}",LOC,90
521,[],zzzeek/sqlalchemy,237119,25259,Core-Periphery,True,10.2,51.4,24.802,15.7,4.1,10.652457205032073,0.84,0.36,0.24,0.24,"{'useful_comment_density': 'useful_comment_density percentile: 24.0(+0.24)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.0(+0.04)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 84.0(+0.16)', 'core_size': 'core_size percentile: 80.0(+0.2)'}",NEAREST,25
524,[],jmcarp/robobrowser,1998,0,Core-Periphery,True,9.5,38.1,24.943,0.0,12.7,0.0,2.65,0.51,0.68,1.46,"{'useful_comment_density': 'useful_comment_density percentile: 67.56756756756756(+0.6756756756756757)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 41.21621621621622(+0.5878378378378378)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.837837837837839(+0.8716216216216216)', 'propagation_cost': 'propagation_cost percentile: 71.62162162162163(+0.2837837837837837)', 'core_size': 'core_size percentile: 77.02702702702703(+0.2297297297297297)'}",LOC,74
527,"['iot', 'embedded', 'arduino', 'mbed', 'esp8266', 'esp32', 'fpga', 'firmware', 'avr', 'arm', 'platformio', 'ide', 'unit-testing', 'hardware', 'verilog', 'python', 'microcontroller', 'debug', 'risc-v']",platformio/platformio-core,13039,156,Core-Periphery,True,23.2,18.2,26.579,1.0,4.0,1.1964107676969093,1.7,0.18,0.12,1.4,"{'useful_comment_density': 'useful_comment_density percentile: 11.570247933884298(+0.11570247933884298)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.49586776859504(+0.5950413223140496)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.00826446280992(+0.8099173553719008)', 'propagation_cost': 'propagation_cost percentile: 89.25619834710744(+0.10743801652892557)', 'core_size': 'core_size percentile: 92.56198347107438(+0.07438016528925616)'}",LOC,121
526,"['deep-learning', 'pytorch', 'machine-translation', 'neural-machine-translation']",OpenNMT/OpenNMT-py,11419,340,Hierarchical,False,3.1,21.4,19.658,0.0,8.4,2.977493650932656,2.82,0.86,0.61,1.35,"{'useful_comment_density': 'useful_comment_density percentile: 61.24031007751938(+0.6124031007751938)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.27906976744186(+0.8372093023255814)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 48.83720930232558(+0.5116279069767442)', 'propagation_cost': 'propagation_cost percentile: 72.86821705426357(+0.2713178294573643)', 'core_size': 'core_size percentile: 41.08527131782946(+0.5891472868217054)'}",LOC,129
528,[],google/roboto,6357,354,Hierarchical,False,3.9,52.9,4.883,0.0,5.3,5.568664464369986,2.7,1.44,0.2,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 20.47244094488189(+0.2047244094488189)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.68503937007874(+0.8031496062992126)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.80314960629921(+0.25196850393700787)', 'propagation_cost': 'propagation_cost percentile: 12.598425196850394(+0.874015748031496)', 'core_size': 'core_size percentile: 43.30708661417323(+0.5669291338582677)'}",LOC,127
529,[],sripathikrishnan/redis-rdb-tools,2725,32,Core-Periphery,True,10.0,20.0,25.0,10.0,4.7,1.1743119266055047,1.31,0.42,0.16,0.73,"{'useful_comment_density': 'useful_comment_density percentile: 15.789473684210526(+0.15789473684210525)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.63157894736842(+0.07368421052631575)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 34.73684210526316(+0.6526315789473685)', 'propagation_cost': 'propagation_cost percentile: 77.89473684210526(+0.2210526315789474)', 'core_size': 'core_size percentile: 80.0(+0.2)'}",LOC,95
531,[],openai/spinningup,3110,1129,Core-Periphery,True,6.4,57.4,17.746,0.0,18.2,36.30225080385852,2.49,0.89,0.93,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 92.5233644859813(+0.9252336448598131)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.64485981308411(+0.6635514018691588)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.06542056074767(+0.009345794392523317)', 'propagation_cost': 'propagation_cost percentile: 52.33644859813084(+0.4766355140186916)', 'core_size': 'core_size percentile: 58.87850467289719(+0.4112149532710281)'}",LOC,107
532,[],eudicots/Cactus,4895,24,Hierarchical,False,1.6,24.0,9.574,0.0,9.6,0.49029622063329925,3.72,1.5,0.64,1.58,"{'useful_comment_density': 'useful_comment_density percentile: 63.793103448275865(+0.6379310344827587)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 26.724137931034484(+0.7327586206896552)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 15.517241379310345(+0.8448275862068965)', 'propagation_cost': 'propagation_cost percentile: 22.413793103448278(+0.7758620689655171)', 'core_size': 'core_size percentile: 27.586206896551722(+0.7241379310344829)'}",LOC,116
533,"['python', 'beautifulsoup', 'mechanicalsoup', 'python-library', 'pypi', 'requests', 'web']",MechanicalSoup/MechanicalSoup,1855,0,Hierarchical,False,0.0,57.9,28.531999999999996,0.0,18.0,0.0,3.27,0.93,0.9,1.44,"{'useful_comment_density': 'useful_comment_density percentile: 89.70588235294117(+0.8970588235294117)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.64705882352941(+0.5735294117647058)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.235294117647058(+0.8676470588235294)', 'propagation_cost': 'propagation_cost percentile: 85.29411764705883(+0.14705882352941174)', 'core_size': 'core_size percentile: 22.058823529411764(+0.7794117647058824)'}",LOC,68
535,"['git', 'pre-commit', 'python', 'linter', 'refactoring']",pre-commit/pre-commit,8019,106,Hierarchical,False,3.7,31.2,12.979000000000001,0.0,6.4,1.3218605811198403,2.98,1.11,0.33,1.54,"{'useful_comment_density': 'useful_comment_density percentile: 33.333333333333336(+0.33333333333333337)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.666666666666668(+0.8333333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.94736842105263(+0.7105263157894737)', 'propagation_cost': 'propagation_cost percentile: 45.6140350877193(+0.5438596491228069)', 'core_size': 'core_size percentile: 42.98245614035088(+0.5701754385964912)'}",LOC,114
536,"['pokemon', 'terminal', 'theme', 'style', 'bash', 'pikachu', 'iterm2', 'terminology', 'linux', 'tilix', 'pokemon-terminal']",LazoCoder/Pokemon-Terminal,1389,32,Multi-Core,False,5.7,80.0,9.306000000000001,0.0,7.8,2.3038156947444204,2.7,1.16,0.44,1.1,"{'useful_comment_density': 'useful_comment_density percentile: 44.18604651162791(+0.4418604651162791)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.674418604651166(+0.5232558139534883)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.86046511627907(+0.5813953488372092)', 'propagation_cost': 'propagation_cost percentile: 18.6046511627907(+0.813953488372093)', 'core_size': 'core_size percentile: 65.11627906976744(+0.34883720930232553)'}",LOC,43
